text,true_label,true_label_id,predicted_label,predicted_label_id,confidence,is_correct,dataset_name,model_name,source_dataset,contract_id,span_id,label_original,label_mapped,text_length_chars,text_length_words
"This Agreement shall automatically continue following the Initial Term, for an additional period of three (3) years, unless a party to this Agreement provides written notice of termination to the other parties at least sixty (60) days prior to the expiration of the Initial Term or this Agreement (""Extended Term"" and, with the Initial Term, ""Term"").",Notices,1,Terms,9,0.9235896716171501,False,CUAD_external,logistic_regression,CUAD,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,cuad_185_0_6_0,Notice Period To Terminate Renewal,Notices,350,56
This Agreement shall become effective on the Effective Date and shall continue in effect until either Party informs the other Party with thirty (30) day prior written notice of termination of this Agreement.,Terminations,10,Terms,9,0.9184593765624723,False,CUAD_external,logistic_regression,CUAD,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,cuad_419_0_15_0,Termination For Convenience,Terminations,207,33
"Thereafter, this Agreement shall renew automatically for one (1) additional three (3) year period (the ""Renewal Term"" and collectively, together with the Initial Term, the ""Term"") unless either party provides the other with written notice of non-renewal at least ninety (90) days before the expiration of the Initial Term].",Notices,1,Terms,9,0.9180937563566428,False,CUAD_external,logistic_regression,CUAD,GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement,cuad_77_0_6_0,Notice Period To Terminate Renewal,Notices,323,49
"This Agreement may not be waived, amended or assigned without an agreed written and signed document, signed by both Parties.",Assignments,7,Amendments,5,0.916647740636907,False,CUAD_external,logistic_regression,CUAD,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",cuad_169_0_18_0,Anti-Assignment,Assignments,124,20
"Unless earlier terminated as provided herein, this Agreement continues in effect for an initial term of seven (7) years (""Initial Term"") and will automatically renew for one or more annual periods after the Initial Term (each a ""Renewal Term"") unless either party gives notice of non-renewal at least one hundred eighty (180) days prior to the beginning of any Renewal Term.",Notices,1,Terms,9,0.914019249544926,False,CUAD_external,logistic_regression,CUAD,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,cuad_38_0_6_0,Notice Period To Terminate Renewal,Notices,374,61
"This Agreement will automatically renew for successive one year terms (each a ""Renewal Term"", and together with the Initial Term, the ""Term""), unless either Charterer or Owner elects not to renew this Agreement by providing the other party with written notice of such election 30 days prior to the expiration of the Initial Term or Renewal Term, as applicable, at which point this Agreement will automatically terminate.",Notices,1,Terms,9,0.9118149986223344,False,CUAD_external,logistic_regression,CUAD,MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,cuad_116_0_6_0,Notice Period To Terminate Renewal,Notices,420,67
"Following the Initial Term, the Agreement shall automatically be renewed for additional periods of **** (each, a ""Renewal Term,"" and, together with the Initial Term, the ""Term"")), unless a Party provides written notification of non-renewal to the other Party at least **** of the Initial Term or a Renewal Term.",Notices,1,Terms,9,0.911381885265541,False,CUAD_external,logistic_regression,CUAD,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,cuad_381_0_6_0,Notice Period To Terminate Renewal,Notices,311,50
"This Agreement is effective as of the Effective Date and will expire in accordance with Section 2.1, unless, upon the occurrence of any of the following events, this Agreement is earlier terminated in accordance with this Section 18.1: a) Customer delivers written notice of termination to Supplier at least [* * *] prior to the expiration date of the Initial Term, which termination shall be effective as of the expiration date of the Initial Term; b) either Party delivers written notice of termination to the other Party at least [* * *] prior to the expiration date of the Renewal Term, which termination shall be effective as of the expiration date of the Renewal Term;",Notices,1,Terms,9,0.9062840427750424,False,CUAD_external,logistic_regression,CUAD,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,cuad_478_0_6_0,Notice Period To Terminate Renewal,Notices,674,115
This Agreement may not be modified or assigned except in writing signed by SRP and Logan's.,Assignments,7,Amendments,5,0.9012399669425668,False,CUAD_external,logistic_regression,CUAD,LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT,cuad_233_0_18_0,Anti-Assignment,Assignments,91,16
"Upon expiration of the Initial Term, unless written notice to the contrary is provided by one party to the other party at least 30 days prior to the expiration of the then-current term, this Agreement shall be renewed for additional, successive periods of one (1) year each (each a ""Renewal"" and together with the Initial Term, collectively, the ""Term"").",Notices,1,Terms,9,0.8993730464356339,False,CUAD_external,logistic_regression,CUAD,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",cuad_439_0_6_0,Notice Period To Terminate Renewal,Notices,354,59
"Thereafter, the Agreement shall be automatically renewed for additional two year periods (each a ""Renewal Term"", the Initial Term and all Renewal Terms, the ""Term"") unless either Party notifies the other Party of its intention not to renew in writing at least three calendar months before the expiration of the then current Term.",Notices,1,Terms,9,0.8966145905374145,False,CUAD_external,logistic_regression,CUAD,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,cuad_239_0_6_0,Notice Period To Terminate Renewal,Notices,329,53
"Unless sooner terminated in accordance with the provisions hereof, the initial term of this Agreement (""Initial Term"") will be ten (10) years from the Effective Date, provided that at any time following the 7th anniversary of such date, either party may terminate such strategic alliance upon not less than 60 days' prior written notice to the other party.",Terminations,10,Terms,9,0.888408944723073,False,CUAD_external,logistic_regression,CUAD,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,cuad_97_0_15_1,Termination For Convenience,Terminations,356,58
"Unless terminated prior to the natural expiration of the Initial Term, upon the expiry of the Initial Term this Agreement shall automatically renew for successive terms of the same duration, unless either party gives written notice to the other of such party's desire not to renew not less than ninety (90) days prior to the date of the expiration of the Initial Term or any successive term thereafter.",Notices,1,Terms,9,0.8848127643204117,False,CUAD_external,logistic_regression,CUAD,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,cuad_298_0_6_0,Notice Period To Terminate Renewal,Notices,402,68
"This contract shall be for a term of one year commencing on the date first above written; thereafter, it shall automatically continue until terminated by either party upon not less than thirty (30) days prior written notice to the other party.",Notices,1,Terms,9,0.8819334954422822,False,CUAD_external,logistic_regression,CUAD,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,cuad_422_0_6_0,Notice Period To Terminate Renewal,Notices,243,41
"This contract shall be for a term of one year commencing on the date first above written; thereafter, it shall automatically continue until terminated by either party upon not less than thirty (30) days prior written notice to the other party.",Terminations,10,Terms,9,0.8819334954422822,False,CUAD_external,logistic_regression,CUAD,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,cuad_422_0_15_0,Termination For Convenience,Terminations,243,41
"This Agreement shall automatically renew beyond the Initial Term for successive one (I) year terms (each, a ""Renewal Term""), unless a Party provides the other with written notice of termination at least one hundred eighty (180) days prior to the expiration of the Initial Term or the then-current Renewal Term.",Notices,1,Terms,9,0.8783736260157239,False,CUAD_external,logistic_regression,CUAD,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,cuad_334_0_6_0,Notice Period To Terminate Renewal,Notices,310,50
The Term will be 3 years from Effective Date with an automatic 2 year term extensions unless otherwise advised by one of the Parties.,Notices,1,Terms,9,0.8700270295031193,False,CUAD_external,logistic_regression,CUAD,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",cuad_183_0_6_0,Notice Period To Terminate Renewal,Notices,133,24
"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement.",Notices,1,Terms,9,0.8694052068622499,False,CUAD_external,logistic_regression,CUAD,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,cuad_322_0_6_0,Notice Period To Terminate Renewal,Notices,333,60
"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either Party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement (a ""Termination Notice"").",Notices,1,Terms,9,0.8623050137409314,False,CUAD_external,logistic_regression,CUAD,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,cuad_211_0_6_0,Notice Period To Terminate Renewal,Notices,358,63
"The Services Term of this Agreement shall be automatically renewed for successive two-year terms thereafter unless written notice is given by either party to the other, indicating that party's intention not to renew the Services Term of this Agreement, at least ninety (90) days prior to the end of the initial Services Term or any renewed Services Term.",Notices,1,Terms,9,0.8594196427101616,False,CUAD_external,logistic_regression,CUAD,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,cuad_360_0_6_0,Notice Period To Terminate Renewal,Notices,354,58
"Unless earlier terminated as provided in this Agreement, upon the expiration of the Support Period, this Agreement shall immediately and automatically terminate in its entirety and no Party shall have any further rights or obligations under this Agreement; provided, however, (i) that this Section 8 shall survive any such termination and (ii) no Party shall be released from any breach of this Agreement that occurred prior to the termination of this Agreement.",Terms,9,Terminations,10,0.8592826684356033,False,CUAD_external,logistic_regression,CUAD,"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT",cuad_127_0_4_0,Expiration Date,Terms,462,72
"This Agreement shall terminate immediately and automatically upon the termination of Company's Participation Agreement(s) with the Funds, and in such event no notice need be given hereunder.",Terms,9,Terminations,10,0.8504771217523345,False,CUAD_external,logistic_regression,CUAD,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,cuad_122_0_4_0,Expiration Date,Terms,190,27
"In accordance with items 9.3, 9.4, and 10.3, this Contract shall come into force on the Effective Date, remain effective throughout the Initial Term, and be prolonged, or further extended automatically for a period of 12 months, each such extension commencing at the end of the last day of the Initial Term or the relevant anniversary thereof, unless either Party serves written notice of termination on the other Party at least 65 days prior to the end of the Initial Term, or any subsequent extension.",Notices,1,Terms,9,0.8456204823945798,False,CUAD_external,logistic_regression,CUAD,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,cuad_296_0_6_0,Notice Period To Terminate Renewal,Notices,503,85
The term of this Agreement shall commence on the Effective Date and shall end on the 60th day following a written notice from one party to the other of its decision to terminate this Agreement at the end of such 60-day period or upon termination of the applicable Distribution Agreement with respect to a Fund.,Terminations,10,Terms,9,0.8451512784784556,False,CUAD_external,logistic_regression,CUAD,CcRealEstateIncomeFundadv_20181205_POS 8C_EX-99.(H)(3)_11447739_EX-99.(H)(3)_Marketing Agreement,cuad_503_0_15_0,Termination For Convenience,Terminations,310,55
The term of this Agreement shall be two (2) years from the Effective Date with automatic annual renewals thereafter provided either party does not provide sixty (60) days notice of termination prior to the renewal date or the Agreement is not otherwise terminated as set forth in Section 8.,Notices,1,Terms,9,0.8449343482466146,False,CUAD_external,logistic_regression,CUAD,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",cuad_262_0_6_0,Notice Period To Terminate Renewal,Notices,290,49
This Agreement shall become effective on the date hereof and shall terminate upon the termination of the Offering.,Terms,9,Terminations,10,0.8422915802971613,False,CUAD_external,logistic_regression,CUAD,BANUESTRAFINANCIALCORP_09_08_2006-EX-10.16-AGENCY AGREEMENT,cuad_435_0_4_0,Expiration Date,Terms,114,18
"Unless earlier terminated as provided in this Agreement, upon the expiration of the Support Period in accordance with Section 4, this Agreement shall immediately and automatically terminate in its entirety and no Party shall have any further rights or obligations under this Agreement; provided, however, no Party shall be released from any breach of this Agreement that occurred prior to the termination of this Agreement.",Terms,9,Terminations,10,0.8388005858561606,False,CUAD_external,logistic_regression,CUAD,"SPOKHOLDINGS,INC_06_19_2020-EX-10.1-COOPERATION AGREEMENT",cuad_204_0_4_0,Expiration Date,Terms,423,65
"This Agreement shall be subject to an automatic extension for consecutive one (1) year periods thereafter (each, an ""Extension Term"" and together with the Initial Term, the ""Term""), unless terminated (i) in accordance with its terms or (ii) upon thirty (30) days' written notice by either Party to the other Party.",Notices,1,Terms,9,0.8321010241350154,False,CUAD_external,logistic_regression,CUAD,"SPIENERGYCO,LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT",cuad_483_0_6_0,Notice Period To Terminate Renewal,Notices,314,51
"Each Insurance Subsidiary is in compliance with and conducts its businesses in conformity with all applicable insurance laws and regulations of its respective jurisdiction of incorporation and the insurance laws and regulations of other jurisdictions which are applicable to it, in each case with such exceptions as would not have, individually or in the aggregate, a Material Adverse Effect.",Insurances,11,Compliance With Laws,17,0.8296965055899437,False,CUAD_external,logistic_regression,CUAD,"MetLife, Inc. - Remarketing Agreement",cuad_10_0_38_2,Insurance,Insurances,392,59
"""Distribution Term"" means the period commencing on the first Regulatory Approval of the Product in the Territory and continuing until [***], or if this Agreement is terminated earlier pursuant to Article 12, the effective date of such termination.",Terminations,10,Terms,9,0.8289738618044998,False,CUAD_external,logistic_regression,CUAD,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,cuad_216_0_15_1,Termination For Convenience,Terminations,247,38
"This Agreement shall terminate and, subject to the provisions set forth below, be of no further force or effect on the exercise by the Sponsor of its right to terminate this Agreement as provided in subsection 6.2, provided that, in any event, sections 3, 7 and 8 and, in the event that such termination occurs by virtue of paragraph 6.2(b), subsection 2.5 shall not terminate (except as set forth therein) and shall continue in full force and effect for the benefit of the Sponsor or the other parties to this Agreement, as the case may be.",Terms,9,Terminations,10,0.8153648624247002,False,CUAD_external,logistic_regression,CUAD,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,cuad_294_0_4_0,Expiration Date,Terms,541,96
