text,true_label,true_label_id,predicted_label,predicted_label_id,confidence,is_correct,dataset_name,model_name,source_dataset,contract_id,span_id,label_original,label_mapped,text_length_chars,text_length_words
"This Agreement will commence on the Effective Date and continue for an Initial Term of five (5) years, and will automatically renew for additional periods of five (5) years unless one Party notifies the other of its intention not to renew, no less than 12 months prior to the expiration of the then-current term, unless terminated as permitted under this Agreement.",Notices,1,Terms,9,0.9970787763595581,False,CUAD_external,distilbert-base-uncased,CUAD,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER SUPPLY AGREEMENT",cuad_107_0_6_0,Notice Period To Terminate Renewal,Notices,365,61
"The term of this Agreement shall be for one (1) year commencing on the Effective Date and automatically renewing annually thereafter, unless either party provides a thirty-day notice of written termination one to the other (""Term"").",Notices,1,Terms,9,0.9970732927322388,False,CUAD_external,distilbert-base-uncased,CUAD,EcoScienceSolutionsInc_20171117_8-K_EX-10.1_10956472_EX-10.1_Endorsement Agreement,cuad_156_0_6_0,Notice Period To Terminate Renewal,Notices,232,36
"Subject to the other provisions contained herein, this AGREEMENT shall be for a term of thirty (30) years from the Effective Date, which shall automatically renew from year-to-year thereafter unless terminated by a Party upon sixty (60) days' written notice after the end of the term.",Notices,1,Terms,9,0.9970542192459106,False,CUAD_external,distilbert-base-uncased,CUAD,STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT,cuad_123_0_6_0,Notice Period To Terminate Renewal,Notices,284,46
"In the event either Party desires to make such an assignment or other transfer of this Agreement or any rights or obligations hereunder, such Party shall deliver a written notice to the other Party requesting the other Party's written consent in accordance with this Section 13.2, and the other Party shall provide such Party written notice of its determination whether to provide such written consent within [***] following its receipt of such written notice from such Party.",Assignments,7,Notices,1,0.9970464110374451,False,CUAD_external,distilbert-base-uncased,CUAD,DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,cuad_8_0_18_0,Anti-Assignment,Assignments,476,77
"This contract shall be for a term of one year commencing on the date first above written; thereafter, it shall automatically continue until terminated by either party upon not less than thirty (30) days prior written notice to the other party.",Notices,1,Terms,9,0.9970429539680481,False,CUAD_external,distilbert-base-uncased,CUAD,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,cuad_422_0_6_0,Notice Period To Terminate Renewal,Notices,243,41
"This contract shall be for a term of one year commencing on the date first above written; thereafter, it shall automatically continue until terminated by either party upon not less than thirty (30) days prior written notice to the other party.",Terminations,10,Terms,9,0.9970429539680481,False,CUAD_external,distilbert-base-uncased,CUAD,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,cuad_422_0_15_0,Termination For Convenience,Terminations,243,41
"The terms of this Agreement shall be one year from the effective date and will be automatically renewed on each anniversary of the effective date, for a renewal term of one year unless either party provides written notification of its intention not to renew this Agreement at least one month prior to the expiration of the initial or any renewal terms.",Notices,1,Terms,9,0.9970327615737915,False,CUAD_external,distilbert-base-uncased,CUAD,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",cuad_260_0_6_0,Notice Period To Terminate Renewal,Notices,352,61
"The term of this Agreement is three years from and including the date of this Agreement (the ""Initial Term""), with automatic renewal for additional successive one-year terms (each a ""Renewal Term"" and together wit the Initial Term, the ""Term"") unless no later than [* * *] days prior to the end of the Initial Term, or any Renewal Term either party notifies the other that it wishes to terminate this Agreement effective the end of the Initial Term or that Renewal Term, as applicable.",Notices,1,Terms,9,0.9970307350158691,False,CUAD_external,distilbert-base-uncased,CUAD,"VAPOTHERM, INC. - Manufacturing and Supply Agreement",cuad_194_0_6_0,Notice Period To Terminate Renewal,Notices,485,84
"Unless sooner terminated in accordance with the provisions hereof, the initial term of this Agreement (""Initial Term"") will be ten (10) years from the Effective Date, provided that at any time following the 7th anniversary of such date, either party may terminate such strategic alliance upon not less than 60 days' prior written notice to the other party.",Terminations,10,Terms,9,0.9969722032546997,False,CUAD_external,distilbert-base-uncased,CUAD,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,cuad_97_0_15_1,Termination For Convenience,Terminations,356,58
"The term of this Agreement is twelve (12) months from the date hereof, and will be automatically renewed for one (1) additional twelve month period unless either party shall notify the other in writing of its intention not to renew. Such notice must be given ninety (90) days prior to expiration of the original term.",Notices,1,Terms,9,0.9969674944877625,False,CUAD_external,distilbert-base-uncased,CUAD,"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",cuad_19_0_6_0,Notice Period To Terminate Renewal,Notices,317,55
"This Agreement shall be effective until the earlier of (a) its termination in accordance with the provisions of this Article 14 or (b) the date that is two (2) years after the date of this Agreement; provided, however, that this Agreement will renew automatically for successive terms of one (1) year each unless a party to this Agreement delivers written notice of termination to the other party to this Agreement at least sixty (60) days prior to the end of the original or any renewal term or the parties to this Agreement do not agree in writing to the Quota Amount referred to in subsection 14.2(b)(1) for any one (1) year renewal term at least sixty (60) days prior to the commencement of such term.",Notices,1,Terms,9,0.996940016746521,False,CUAD_external,distilbert-base-uncased,CUAD,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,cuad_340_0_6_0,Notice Period To Terminate Renewal,Notices,705,125
The initial term of this Agreement shall be for a period of five (5) years from the date first set forth above and shall thereafter automatically renew for additional two (2) year terms unless a party provides the other party with notice of non-renewal no less than 6 months prior to the expiration of the initial term or any renewal term unless earlier terminated as follows:,Notices,1,Terms,9,0.9969261288642883,False,CUAD_external,distilbert-base-uncased,CUAD,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,cuad_85_0_6_0,Notice Period To Terminate Renewal,Notices,376,66
The initial term of this Agreement shall be for a period of five (5) years from the date first set forth above and shall thereafter automatically renew for additional two (2) year terms unless a party provides the other party with notice of non-renewal no less than 6 months prior to the expiration of the initial term or any renewal term unless earlier terminated as follows:,Terminations,10,Terms,9,0.9969261288642883,False,CUAD_external,distilbert-base-uncased,CUAD,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,cuad_85_0_15_1,Termination For Convenience,Terminations,376,66
"Unless otherwise terminated as provided herein, the initial term of this Agreement shall be three (3) years from the Effective Date and shall thereafter be automatically renewed for subsequent one (1) year periods unless either party notifies the other in writing of its election not to renew the Agreement at least one hundred twenty (120) days prior to the expiration of the then-current term.",Notices,1,Terms,9,0.9968892931938171,False,CUAD_external,distilbert-base-uncased,CUAD,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",cuad_369_0_6_0,Notice Period To Terminate Renewal,Notices,395,64
"The sum of the Quarterly Grant Numbers in each calendar year of the Term shall not exceed fifteen thousand (15,000). The options will expire five (5) years after each grant date.",Assignments,7,Terms,9,0.9968814849853516,False,CUAD_external,distilbert-base-uncased,CUAD,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,cuad_292_0_18_0,Anti-Assignment,Assignments,178,31
"This Agreement is effective on the Effective Date and shah continue in effect until the earlier of (a) the fifth (5t h) anniversary of the Effective Date, and (b) termination by either Party for any reason upon thirty (30) days' written notice to the other Party; provided, however, that no Party shall be able to terminate this Agreement so long as such Party is a Defaulting Party under this Agreement.",Terminations,10,Terms,9,0.9968745708465576,False,CUAD_external,distilbert-base-uncased,CUAD,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,cuad_196_0_15_0,Termination For Convenience,Terminations,404,70
"This JV Agreement shall become effective on the signing date and shall have a duration of * years, extendable for a further * years, unless notice of non- renewal is sent one year before the natural expiry date.",Notices,1,Terms,9,0.9967761635780334,False,CUAD_external,distilbert-base-uncased,CUAD,"KIROMICBIOPHARMA,INC_04_08_2020-EX-10.28-JOINT VENTURE AGREEMENT",cuad_487_0_6_0,Notice Period To Terminate Renewal,Notices,211,38
This Agreement shall commence on the Effective Date and shall be valid for a period of five (5) years with automatic renewal of one year thereafter until terminated,Notices,1,Terms,9,0.9967663288116455,False,CUAD_external,distilbert-base-uncased,CUAD,Apollo Endosurgery - Manufacturing and Supply Agreement,cuad_224_0_6_1,Notice Period To Terminate Renewal,Notices,164,28
This Agreement shall become effective on the Effective Date and shall continue in effect until either Party informs the other Party with thirty (30) day prior written notice of termination of this Agreement.,Terminations,10,Terms,9,0.9967600703239441,False,CUAD_external,distilbert-base-uncased,CUAD,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,cuad_419_0_15_0,Termination For Convenience,Terminations,207,33
"obligations of the Remarketing Agents may be terminated by them by notice given to the Company prior to 12:00 noon, New York City time on the Remarketing Settlement Date if, prior to that time, any of the applicable conditions precedent to the obligations of the Remarketing Agents described in Section 5 hereof shall have failed to occur.",Terms,9,Terminations,10,0.9967514276504517,False,CUAD_external,distilbert-base-uncased,CUAD,"MetLife, Inc. - Remarketing Agreement",cuad_10_0_4_0,Expiration Date,Terms,339,57
"This agreement begins on the Commencement Date and, subject to clause 11.2, shall continue for an initial term of one (1) years (Initial Term) and indefinitely after that until terminated by either party giving at least twelve (12) months' prior written notice to expire on or after the expiry date of the initial term.",Notices,1,Terms,9,0.996747612953186,False,CUAD_external,distilbert-base-uncased,CUAD,FuseMedicalInc_20190321_10-K_EX-10.43_11575454_EX-10.43_Distributor Agreement,cuad_67_0_6_0,Notice Period To Terminate Renewal,Notices,319,54
"If either party elects not to renew the Agreement and the other party wishes to continue the Agreement, the Parties shall attempt in good faith to negotiate an amendment to the Agreement to renew the Term on such terms as may be negotiated by the Parties.",Terms,9,Amendments,5,0.9967435598373413,False,CUAD_external,distilbert-base-uncased,CUAD,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement,cuad_146_0_5_1,Renewal Term,Terms,255,46
"To the fullest extent allowable by Law, the policy must include a waiver of subrogation in favor of AT&T, its Affiliates, and their directors, officers and employees. I",Insurances,11,Waivers,19,0.996722400188446,False,CUAD_external,distilbert-base-uncased,CUAD,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541_EX-10.1_Maintenance Agreement,cuad_138_0_38_8,Insurance,Insurances,168,28
"So long as HOC is entitled to nominate and maintain a director pursuant to this Article 5, the Company shall indemnify each current and former HOC Director and shall maintain director's and officer's liability insurance for the benefit of each such director, with the same rights and benefits as are accorded the directors of the Company generally.",Insurances,11,Indemnifications,18,0.9966838955879211,False,CUAD_external,distilbert-base-uncased,CUAD,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,cuad_287_0_38_0,Insurance,Insurances,348,57
"This Agreement shall commence on the Effective Date and shall remain in full force and effect until one (1) year subsequent to the Effective Date, provided however, that Tickets may terminate this Agreement for any reason upon thirty (30) days' notice to MP3. com at any time prior to the expiration of sixty (60) days subsequent to the Effective Date.",Terminations,10,Terms,9,0.9966331124305725,False,CUAD_external,distilbert-base-uncased,CUAD,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,cuad_346_0_15_0,Termination For Convenience,Terminations,352,60
The term of this Agreement shall be two (2) years from the Effective Date with automatic annual renewals thereafter provided either party does not provide sixty (60) days notice of termination prior to the renewal date or the Agreement is not otherwise terminated as set forth in Section 8.,Notices,1,Terms,9,0.9966277480125427,False,CUAD_external,distilbert-base-uncased,CUAD,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",cuad_262_0_6_0,Notice Period To Terminate Renewal,Notices,290,49
"This Agreement shall commence on the Effective Date and shall continue until the four-year anniversary of the Effective Date (such period, as it may be extended, either by the mutual written agreement of the parties or automatically, or earlier terminated being referred to as the ""Consultation Period""), unless sooner terminated in accordance with the provisions of Section 4, and shall automatically renew for successive one-year periods, unless the Company provides 90 days' notice of termination before any such successive period.",Notices,1,Terms,9,0.9965720176696777,False,CUAD_external,distilbert-base-uncased,CUAD,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,cuad_377_0_6_0,Notice Period To Terminate Renewal,Notices,534,80
"This Agreement shall commence on the Effective Date and continue in full force and effect until the end of the fifteenth (15th) Contract Year, and shall continue in full force and effect thereafter until terminated by either Party by providing thirty (30) calendar days' prior written notice of termination to the other Party (such fifteen (15) Contract Year period, as may be further extended as provided herein is referred to as the ""Term"").",Notices,1,Terms,9,0.9965522289276123,False,CUAD_external,distilbert-base-uncased,CUAD,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,cuad_98_0_6_0,Notice Period To Terminate Renewal,Notices,443,73
"Supplier and its Subcontractors shalt pay any and all costs which are incurred by Bank of America as a result of any such deductibles or self-insured retentions to the extent that Bank of America is named as an ""Additional Insured,"" and to the same extent as if the policies contained no deductibles or self-insured retention.",Insurances,11,Expenses,8,0.9965342283248901,False,CUAD_external,distilbert-base-uncased,CUAD,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,cuad_154_0_38_1,Insurance,Insurances,326,55
Any lawsuit relating to any matter arising under this Agreement may be initiated in a State or Federal Court located in the Commonwealth of Massachusetts or in any court in the Netherlands having jurisdiction over the matter.,Governing Laws,0,Litigations,13,0.9965147972106934,False,CUAD_external,distilbert-base-uncased,CUAD,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,cuad_62_0_7_0,Governing Law,Governing Laws,225,37
"In accordance with items 9.3, 9.4, and 10.3, this Contract shall come into force on the Effective Date, remain effective throughout the Initial Term, and be prolonged, or further extended automatically for a period of 12 months, each such extension commencing at the end of the last day of the Initial Term or the relevant anniversary thereof, unless either Party serves written notice of termination on the other Party at least 65 days prior to the end of the Initial Term, or any subsequent extension.",Notices,1,Terms,9,0.9964832067489624,False,CUAD_external,distilbert-base-uncased,CUAD,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,cuad_296_0_6_0,Notice Period To Terminate Renewal,Notices,503,85
"This Agreement shall have an initial term of one (1) year from the date first above written (the ""Initial Term""), and shall thereafter automatically renew for successive two (2) year periods (each a ""Renewal Term""), unless earlier terminated in accordance with the terms of this Agreement.",Notices,1,Terms,9,0.9964829683303833,False,CUAD_external,distilbert-base-uncased,CUAD,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT,cuad_198_0_6_0,Notice Period To Terminate Renewal,Notices,289,46
"Following the Initial Term, this Agreement shall automatically renew for successive terms of six (6) months (each a ""Renewal Term"", and together with the Initial Term, the ""Term"") unless written notice is given by either Party no later than thirty (30) days in advance of the expiration of the Initial Term or the applicable Renewal Term.",Notices,1,Terms,9,0.9963507652282715,False,CUAD_external,distilbert-base-uncased,CUAD,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,cuad_410_0_6_0,Notice Period To Terminate Renewal,Notices,338,56
"Upon the expiration of the Term, the Term shall automatically extend for successive 12-month periods until one Party terminates the Agreement by providing at least 180 days prior written notice to the other Party prior to the expiration of the then-current term or unless sooner terminated in accordance with the terms of this Agreement.",Notices,1,Terms,9,0.9963067770004272,False,CUAD_external,distilbert-base-uncased,CUAD,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,cuad_444_0_6_1,Notice Period To Terminate Renewal,Notices,337,54
"Unless terminated sooner, the term of this Agreement shall begin on the Effective Date and continue for three (3) years thereafter (the ""Initial Term"") and shall automatically renew for additional one (1) year terms on the terms and conditions set forth herein (each a ""Renewal Term"" and collectively, the ""Term"") unless either party gives the other Party Notice of its intention to terminate this Agreement ninety (90) days before the end of the Initial Term or Renewal Term, if any.",Notices,1,Terms,9,0.9962438344955444,False,CUAD_external,distilbert-base-uncased,CUAD,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",cuad_350_0_6_0,Notice Period To Terminate Renewal,Notices,484,80
"(c) at any time following the second (2nd) anniversary of the First Commercial Sale of the Licensed Product, for any reason or no reason, upon one hundred eighty (180) days' written notice to CytoDyn.",Terminations,10,Notices,1,0.9962295889854431,False,CUAD_external,distilbert-base-uncased,CUAD,CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement,cuad_39_0_15_0,Termination For Convenience,Terminations,200,34
"This Agreement may also be terminated by MusclePharm, upon fifteen days prior written notice, if death, or physical disability, physical injury, or other incapacity lasting more than eight (8) weeks, causes Endorser to be unable to perform a material amount of the personal or consulting services described in this Agreement.",Assignments,7,Terminations,10,0.9961909055709839,False,CUAD_external,distilbert-base-uncased,CUAD,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,cuad_355_0_18_4,Anti-Assignment,Assignments,325,50
"This Agreement is effective as of the Effective Date and will expire in accordance with Section 2.1, unless, upon the occurrence of any of the following events, this Agreement is earlier terminated in accordance with this Section 18.1: a) Customer delivers written notice of termination to Supplier at least [* * *] prior to the expiration date of the Initial Term, which termination shall be effective as of the expiration date of the Initial Term; b) either Party delivers written notice of termination to the other Party at least [* * *] prior to the expiration date of the Renewal Term, which termination shall be effective as of the expiration date of the Renewal Term;",Notices,1,Terms,9,0.9961690306663513,False,CUAD_external,distilbert-base-uncased,CUAD,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,cuad_478_0_6_0,Notice Period To Terminate Renewal,Notices,674,115
"This agreement shall automatically renew for additional successive terms of twelve (12) months each at the end of the Initial Term (""Renewal Terms""), unless either party notifies the other in writing at least sixty (60) days prior to the end of the Initial Term.",Notices,1,Terms,9,0.9961153268814087,False,CUAD_external,distilbert-base-uncased,CUAD,EdietsComInc_20001030_10QSB_EX-10.4_2606646_EX-10.4_Co-Branding Agreement,cuad_180_0_6_0,Notice Period To Terminate Renewal,Notices,262,44
"In addition, the obligations of the Remarketing Agent hereunder may be terminated by it by notice given to the Company prior to 5:00 p.m. (New York City time) on the date immediately preceding the Commencement Date if, prior to that time, any of the events described in Sections 6(i), (j) or (k) shall have occurred.",Terms,9,Terminations,10,0.9960881471633911,False,CUAD_external,distilbert-base-uncased,CUAD,"Reinsurance Group of America, Incorporated - A_R REMARKETING AGREEMENT",cuad_312_0_4_0,Expiration Date,Terms,316,55
The term of this Agreement shall commence on the Effective Date and shall end on the 60th day following a written notice from one party to the other of its decision to terminate this Agreement at the end of such 60-day period or upon termination of the applicable Distribution Agreement with respect to a Fund.,Terminations,10,Terms,9,0.9960630536079407,False,CUAD_external,distilbert-base-uncased,CUAD,CcRealEstateIncomeFundadv_20181205_POS 8C_EX-99.(H)(3)_11447739_EX-99.(H)(3)_Marketing Agreement,cuad_503_0_15_0,Termination For Convenience,Terminations,310,55
A party wishing to renew this Agreement shall give the other party notice thereof no less than thirty (30) days before the expiration of the term then in effect.,Terms,9,Notices,1,0.9960283041000366,False,CUAD_external,distilbert-base-uncased,CUAD,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,cuad_449_0_5_0,Renewal Term,Terms,161,29
This Agreement may be terminated by either party at the expiration of its term or any renewal term upon thirty (30) days written notice to the other party.,Notices,1,Terminations,10,0.9960252046585083,False,CUAD_external,distilbert-base-uncased,CUAD,CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement,cuad_374_0_6_0,Notice Period To Terminate Renewal,Notices,155,28
