text,true_label,true_label_id,predicted_label,predicted_label_id,confidence,is_correct,dataset_name,model_name,source_dataset,contract_id,span_id,label_original,label_mapped,text_length_chars,text_length_words
"The terms of this Agreement shall be one year from the effective date and will be automatically renewed on each anniversary of the effective date, for a renewal term of one year unless either party provides written notification of its intention not to renew this Agreement at least one month prior to the expiration of the initial or any renewal terms.",Notices,1,Terms,9,0.9998226633598357,False,CUAD_external,multinomial_nb,CUAD,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",cuad_260_0_6_0,Notice Period To Terminate Renewal,Notices,352,61
"Thereafter, the Agreement shall be automatically renewed for additional two year periods (each a ""Renewal Term"", the Initial Term and all Renewal Terms, the ""Term"") unless either Party notifies the other Party of its intention not to renew in writing at least three calendar months before the expiration of the then current Term.",Notices,1,Terms,9,0.9998139716457318,False,CUAD_external,multinomial_nb,CUAD,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,cuad_239_0_6_0,Notice Period To Terminate Renewal,Notices,329,53
"Thereafter, this Agreement shall renew automatically for one (1) additional three (3) year period (the ""Renewal Term"" and collectively, together with the Initial Term, the ""Term"") unless either party provides the other with written notice of non-renewal at least ninety (90) days before the expiration of the Initial Term].",Notices,1,Terms,9,0.9998101285834171,False,CUAD_external,multinomial_nb,CUAD,GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement,cuad_77_0_6_0,Notice Period To Terminate Renewal,Notices,323,49
"This Agreement shall automatically renew beyond the Initial Term for successive one (I) year terms (each, a ""Renewal Term""), unless a Party provides the other with written notice of termination at least one hundred eighty (180) days prior to the expiration of the Initial Term or the then-current Renewal Term.",Notices,1,Terms,9,0.9998041279300376,False,CUAD_external,multinomial_nb,CUAD,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,cuad_334_0_6_0,Notice Period To Terminate Renewal,Notices,310,50
"Unless this Agreement is terminated pursuant to Section 25, this Agreement will automatically renew for additional successive [***] terms (each a ""Renewal Term"" and together with the Initial Term, the ""Term"") unless and until either Party provides written notice of non-renewal to the other Party at least [***] prior to the end of the then-current Term.",Notices,1,Terms,9,0.9997891841894616,False,CUAD_external,multinomial_nb,CUAD,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",cuad_253_0_6_0,Notice Period To Terminate Renewal,Notices,354,56
"The term of this Agreement is three years from and including the date of this Agreement (the ""Initial Term""), with automatic renewal for additional successive one-year terms (each a ""Renewal Term"" and together wit the Initial Term, the ""Term"") unless no later than [* * *] days prior to the end of the Initial Term, or any Renewal Term either party notifies the other that it wishes to terminate this Agreement effective the end of the Initial Term or that Renewal Term, as applicable.",Notices,1,Terms,9,0.9997598198774543,False,CUAD_external,multinomial_nb,CUAD,"VAPOTHERM, INC. - Manufacturing and Supply Agreement",cuad_194_0_6_0,Notice Period To Terminate Renewal,Notices,485,84
"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement.",Notices,1,Terms,9,0.9997008549708297,False,CUAD_external,multinomial_nb,CUAD,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,cuad_322_0_6_0,Notice Period To Terminate Renewal,Notices,333,60
"This contract shall remain in effect initially for the five (5) year term (""Initial Term"") from the date signed and shall be automatically extended for one (1) year periods after the Initial Term (""Renewal Term"") unless (i) either party provides written notice of its intention not to renew the Agreement within 180 days prior to any Renewal Term; or (ii) this Agreement is otherwise terminated pursuant to the terms of this Section 12.",Notices,1,Terms,9,0.999696860529923,False,CUAD_external,multinomial_nb,CUAD,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,cuad_311_0_6_0,Notice Period To Terminate Renewal,Notices,436,73
"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either Party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement (a ""Termination Notice"").",Notices,1,Terms,9,0.9996721968539177,False,CUAD_external,multinomial_nb,CUAD,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,cuad_211_0_6_0,Notice Period To Terminate Renewal,Notices,358,63
"This Agreement shall continue in effect from the Effective Date for a one (1) year period, unless earlier terminated as set forth below, and thereafter shall renew automatically for successive one (1) year periods unless either party gives the other party at least thirty (30) days prior written notice of its intent not to renew the Agreement.",Notices,1,Terms,9,0.9996677377357116,False,CUAD_external,multinomial_nb,CUAD,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,cuad_81_0_6_0,Notice Period To Terminate Renewal,Notices,344,57
"Upon expiration of the Initial Term, this Agreement shall automatically renew for consecutive one (1) year periods, unless terminated by Reseller within sixty (60) days prior to the expiration of the Initial Term or any renewal term, as the case may be (the Initial Term and each renewal term, collectively, the ""Term"").",Notices,1,Terms,9,0.9996459945797608,False,CUAD_external,multinomial_nb,CUAD,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,cuad_279_0_6_0,Notice Period To Terminate Renewal,Notices,320,52
The initial term of this Agreement and any renewal term thereof shall be automatically extended at the end of the initial term and any renewal term thereof for an additional one (1) year period unless either Party notifies the other Party not less than six (6) months before the end of the then in effect term of its intent to terminate this Agreement,Notices,1,Terms,9,0.9995524271472006,False,CUAD_external,multinomial_nb,CUAD,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,cuad_149_0_6_0,Notice Period To Terminate Renewal,Notices,351,63
"This Agreement shall become effective when it shall have been executed by all parties and upon receipt of all counterparts hereof that, when taken together, bear the signatures of each of the other parties hereto.",Terms,9,Counterparts,2,0.9995025012667181,False,CUAD_external,multinomial_nb,CUAD,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",cuad_183_0_3_0,Effective Date,Terms,213,35
"This Agreement will automatically renew for successive one year terms (each a ""Renewal Term"", and together with the Initial Term, the ""Term""), unless either Charterer or Owner elects not to renew this Agreement by providing the other party with written notice of such election 30 days prior to the expiration of the Initial Term or Renewal Term, as applicable, at which point this Agreement will automatically terminate.",Notices,1,Terms,9,0.9994840599856465,False,CUAD_external,multinomial_nb,CUAD,MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,cuad_116_0_6_0,Notice Period To Terminate Renewal,Notices,420,67
"Following the Initial Term, the Agreement shall automatically be renewed for additional periods of **** (each, a ""Renewal Term,"" and, together with the Initial Term, the ""Term"")), unless a Party provides written notification of non-renewal to the other Party at least **** of the Initial Term or a Renewal Term.",Notices,1,Terms,9,0.9993922406453069,False,CUAD_external,multinomial_nb,CUAD,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,cuad_381_0_6_0,Notice Period To Terminate Renewal,Notices,311,50
"Upon expiration of the Initial Term of this Agreement, this Agreement will automatically renew for additional, successive five (5) year periods unless either Party provides the other Party written notice of its desire to terminate at least one hundred twenty (120) days prior to the end of the Initial Term or any renewal.",Notices,1,Terms,9,0.9993376719318418,False,CUAD_external,multinomial_nb,CUAD,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,cuad_458_0_6_0,Notice Period To Terminate Renewal,Notices,322,53
"This agreement shall automatically renew for additional successive terms of twelve (12) months each at the end of the Initial Term (""Renewal Terms""), unless either party notifies the other in writing at least sixty (60) days prior to the end of the Initial Term.",Notices,1,Terms,9,0.9993238482495408,False,CUAD_external,multinomial_nb,CUAD,EdietsComInc_20001030_10QSB_EX-10.4_2606646_EX-10.4_Co-Branding Agreement,cuad_180_0_6_0,Notice Period To Terminate Renewal,Notices,262,44
"Following the Initial Term, this Agreement shall automatically renew for successive terms of six (6) months (each a ""Renewal Term"", and together with the Initial Term, the ""Term"") unless written notice is given by either Party no later than thirty (30) days in advance of the expiration of the Initial Term or the applicable Renewal Term.",Notices,1,Terms,9,0.9993005939883265,False,CUAD_external,multinomial_nb,CUAD,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,cuad_410_0_6_0,Notice Period To Terminate Renewal,Notices,338,56
"Thereafter, at the end of each renewal term, the Agreement shall renew for an additional two (2) years unless one party provides the other party with prior written notice of non-renewal at least sixty (60) days prior to the expiration of the then-current term.",Notices,1,Terms,9,0.9992184901266808,False,CUAD_external,multinomial_nb,CUAD,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement,cuad_100_0_6_0,Notice Period To Terminate Renewal,Notices,260,44
"Upon expiration of the Initial Term, unless written notice to the contrary is provided by one party to the other party at least 30 days prior to the expiration of the then-current term, this Agreement shall be renewed for additional, successive periods of one (1) year each (each a ""Renewal"" and together with the Initial Term, collectively, the ""Term"").",Notices,1,Terms,9,0.9992044590573819,False,CUAD_external,multinomial_nb,CUAD,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",cuad_439_0_6_0,Notice Period To Terminate Renewal,Notices,354,59
The Agreement shall automatically renew for successive one year additional terms unless terminated by either party at least six months prior to the expiration of the then-current term.,Notices,1,Terms,9,0.9987847066013708,False,CUAD_external,multinomial_nb,CUAD,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,cuad_286_0_6_0,Notice Period To Terminate Renewal,Notices,184,28
"Unless terminated prior to the natural expiration of the Initial Term, upon the expiry of the Initial Term this Agreement shall automatically renew for successive terms of the same duration, unless either party gives written notice to the other of such party's desire not to renew not less than ninety (90) days prior to the date of the expiration of the Initial Term or any successive term thereafter.",Notices,1,Terms,9,0.9987268123822104,False,CUAD_external,multinomial_nb,CUAD,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,cuad_298_0_6_0,Notice Period To Terminate Renewal,Notices,402,68
"This agreement begins on the Commencement Date and, subject to clause 11.2, shall continue for an initial term of one (1) years (Initial Term) and indefinitely after that until terminated by either party giving at least twelve (12) months' prior written notice to expire on or after the expiry date of the initial term.",Notices,1,Terms,9,0.9986447522292392,False,CUAD_external,multinomial_nb,CUAD,FuseMedicalInc_20190321_10-K_EX-10.43_11575454_EX-10.43_Distributor Agreement,cuad_67_0_6_0,Notice Period To Terminate Renewal,Notices,319,54
"Thereafter, the agreement shall automatically renew for successive five (5)-year terms, unless either Party gives written notice to the other Party of intent not to renew at least six (6) months prior to the expiration of the then-current Term.",Notices,1,Terms,9,0.9984625301986388,False,CUAD_external,multinomial_nb,CUAD,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.6_11951677_EX-10.6_License Agreement,cuad_146_0_6_0,Notice Period To Terminate Renewal,Notices,244,39
"This Agreement will automatically renew for up to two (2) renewal terms of five (5) years each (each, an ""Extension Period"") unless either Party provides the other Party with written notice of its intent to terminate this Agreement at least six (6) months prior to the end of the Initial Term or the then current Extension Period.",Notices,1,Terms,9,0.998458589769497,False,CUAD_external,multinomial_nb,CUAD,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,cuad_232_0_6_0,Notice Period To Terminate Renewal,Notices,330,57
"In accordance with items 9.3, 9.4, and 10.3, this Contract shall come into force on the Effective Date, remain effective throughout the Initial Term, and be prolonged, or further extended automatically for a period of 12 months, each such extension commencing at the end of the last day of the Initial Term or the relevant anniversary thereof, unless either Party serves written notice of termination on the other Party at least 65 days prior to the end of the Initial Term, or any subsequent extension.",Notices,1,Terms,9,0.9984274234880124,False,CUAD_external,multinomial_nb,CUAD,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,cuad_296_0_6_0,Notice Period To Terminate Renewal,Notices,503,85
This Agreement shall automatically renew for consecutive one (1) year terms at XIMAGE's then prevailing rates at the end of each one (1) year term unless either party gives at least sixty (60) days prior written notice of the non-renewal of this Agreement.,Notices,1,Terms,9,0.9984249758431739,False,CUAD_external,multinomial_nb,CUAD,IMAGEWARESYSTEMSINC_12_20_1999-EX-10.22-MAINTENANCE AGREEMENT,cuad_472_0_6_0,Notice Period To Terminate Renewal,Notices,256,43
This Agreement shall commence on the Effective Date and shall be valid for a period of five (5) years with automatic renewal of one year thereafter until terminated,Notices,1,Terms,9,0.9983235449185548,False,CUAD_external,multinomial_nb,CUAD,Apollo Endosurgery - Manufacturing and Supply Agreement,cuad_224_0_6_1,Notice Period To Terminate Renewal,Notices,164,28
"At the end of such initial term, and any renewed term, as applicable, this Agreement shall automatically renew for an additional one (1) year term, unless a party provides written notice to the other parties at least six (6) months prior to the end of the",Notices,1,Terms,9,0.9983234653426578,False,CUAD_external,multinomial_nb,CUAD,MOELIS_CO_03_24_2014-EX-10.19-STRATEGIC ALLIANCE AGREEMENT,cuad_450_0_6_1,Notice Period To Terminate Renewal,Notices,255,46
"Upon the expiration of the Term, the Term shall automatically extend for successive 12-month periods until one Party terminates the Agreement by providing at least 180 days prior written notice to the other Party prior to the expiration of the then-current term or unless sooner terminated in accordance with the terms of this Agreement.",Notices,1,Terms,9,0.9983153523087496,False,CUAD_external,multinomial_nb,CUAD,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,cuad_444_0_6_1,Notice Period To Terminate Renewal,Notices,337,54
"The Agreement shall automatically renew for successive one (1) year terms (each a ""Renewal Term"") unless either party provides the other party written notification of its intent to terminate the Agreement no later than sixty (60) days prior to the end of the then applicable term.",Notices,1,Terms,9,0.9982541063229189,False,CUAD_external,multinomial_nb,CUAD,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,cuad_299_0_6_0,Notice Period To Terminate Renewal,Notices,280,46
"This Agreement shall be automatically renewed for additional successive one (1) year periods, unless written notice of non-renewal is received no later than six (6) months prior to the expiration of the then current term.",Notices,1,Terms,9,0.9982330793436963,False,CUAD_external,multinomial_nb,CUAD,"Sonos, Inc. - Manufacturing Agreement",cuad_192_0_6_0,Notice Period To Terminate Renewal,Notices,221,35
"Thereafter, this Agreement shall automatically renew for subsequent one (1) year periods unless either party provides the other party with written notification at least thirty (30) days prior to the expiration of the initial five (5) year term or any one (1) year renewal thereof of its intention to terminate this Agreement.",Notices,1,Terms,9,0.9981397916130759,False,CUAD_external,multinomial_nb,CUAD,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,cuad_31_0_6_0,Notice Period To Terminate Renewal,Notices,325,52
"The Initial Term shall automatically renew for one-month periods thereafter unless either party provides 30- days advance notice of termination, unless earlier terminated pursuant to Section 2.2 hereof.",Notices,1,Terms,9,0.9981180385675579,False,CUAD_external,multinomial_nb,CUAD,HfEnterprisesInc_20191223_S-1_EX-10.22_11931299_EX-10.22_Development Agreement,cuad_433_0_6_0,Notice Period To Terminate Renewal,Notices,202,28
The Term shall automatically renew thereafter for successive 5-year terms unless either party provides prior written notice of termination not less than 90 days prior to the end of such five-year term.,Notices,1,Terms,9,0.9979756363038972,False,CUAD_external,multinomial_nb,CUAD,LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,cuad_52_0_6_0,Notice Period To Terminate Renewal,Notices,201,32
"After the Initial Term (including any extension thereto made in accordance with the preceding sentence), the Agreement may be extended on a yearly basis up to ten (10) years at Vericel's sole discretion, with renewal notice to be provided to MediWound no later than twelve (12) months prior to the expiry of any yearly extension (the ""Renewal Term"", and the Initial Term, together with the Renewal Term, if any, the ""Term""); provided that unless otherwise agreed by the Parties, the Term of this Agreement (including the Initial Term, any extension of the Initial Term and any Renewal Terms) shall be no more than fifteen (15) years in total.",Notices,1,Terms,9,0.9978617248241287,False,CUAD_external,multinomial_nb,CUAD,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,cuad_54_0_6_0,Notice Period To Terminate Renewal,Notices,642,108
"This Agreement shall automatically continue following the Initial Term, for an additional period of three (3) years, unless a party to this Agreement provides written notice of termination to the other parties at least sixty (60) days prior to the expiration of the Initial Term or this Agreement (""Extended Term"" and, with the Initial Term, ""Term"").",Notices,1,Terms,9,0.997792930934942,False,CUAD_external,multinomial_nb,CUAD,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,cuad_185_0_6_0,Notice Period To Terminate Renewal,Notices,350,56
"The Services Term of this Agreement shall be automatically renewed for successive two-year terms thereafter unless written notice is given by either party to the other, indicating that party's intention not to renew the Services Term of this Agreement, at least ninety (90) days prior to the end of the initial Services Term or any renewed Services Term.",Notices,1,Terms,9,0.9976254675677146,False,CUAD_external,multinomial_nb,CUAD,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,cuad_360_0_6_0,Notice Period To Terminate Renewal,Notices,354,58
"Subject to the other provisions contained herein, this AGREEMENT shall be for a term of thirty (30) years from the Effective Date, which shall automatically renew from year-to-year thereafter unless terminated by a Party upon sixty (60) days' written notice after the end of the term.",Notices,1,Terms,9,0.9976218948843749,False,CUAD_external,multinomial_nb,CUAD,STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT,cuad_123_0_6_0,Notice Period To Terminate Renewal,Notices,284,46
"The term of this Agreement shall be for one (1) year commencing on the Effective Date and automatically renewing annually thereafter, unless either party provides a thirty-day notice of written termination one to the other (""Term"").",Notices,1,Terms,9,0.9976093524650296,False,CUAD_external,multinomial_nb,CUAD,EcoScienceSolutionsInc_20171117_8-K_EX-10.1_10956472_EX-10.1_Endorsement Agreement,cuad_156_0_6_0,Notice Period To Terminate Renewal,Notices,232,36
"Unless either party gives the other at least ninety days' prior written notice that it has elected not to extend the term of this Agreement beyond December 31, 1998, the term of this Agreement will be automatically extended until December 31, 1999.",Notices,1,Terms,9,0.9973859689499697,False,CUAD_external,multinomial_nb,CUAD,SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,cuad_391_0_6_1,Notice Period To Terminate Renewal,Notices,248,42
"Following the Term, this Supply Agreement shall automatically renew for successive periods of one (1) year (each a ""Renewal Term""), unless a Party delivers written notice of non-renewal to the other Party [***] prior to the end of the applicable term.",Notices,1,Terms,9,0.9972573876013779,False,CUAD_external,multinomial_nb,CUAD,FUSIONPHARMACEUTICALSINC_06_05_2020-EX-10.17-Supply Agreement - FUSION,cuad_143_0_6_0,Notice Period To Terminate Renewal,Notices,251,41
"This Agreement shall be automatically renewed for additional extended terms each of two (2) years duration unless either party notifies the other in writing of its intention not to renew the Agreement, such notification to be provided at least ninety (90) days prior to the expiration of the then in-effect term.",Notices,1,Terms,9,0.9966552391958933,False,CUAD_external,multinomial_nb,CUAD,MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,cuad_500_0_6_0,Notice Period To Terminate Renewal,Notices,312,51
"This agreement shall renew automatically each year thereafter, unless either party serves written notice of its intention not to renew, on the other at least 90 days prior to the expiration of the then current term of this agreement.",Notices,1,Terms,9,0.9966000069844906,False,CUAD_external,multinomial_nb,CUAD,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,cuad_303_0_6_0,Notice Period To Terminate Renewal,Notices,233,39
This Agreement shall automatically renew for successive one-year terms unless one party gives the other party written notice of non-renewal at least six months prior to automatic renewal.,Notices,1,Terms,9,0.9965301519667894,False,CUAD_external,multinomial_nb,CUAD,NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,cuad_392_0_6_0,Notice Period To Terminate Renewal,Notices,187,28
"This Agreement shall be effective until the earlier of (a) its termination in accordance with the provisions of this Article 14 or (b) the date that is two (2) years after the date of this Agreement; provided, however, that this Agreement will renew automatically for successive terms of one (1) year each unless a party to this Agreement delivers written notice of termination to the other party to this Agreement at least sixty (60) days prior to the end of the original or any renewal term or the parties to this Agreement do not agree in writing to the Quota Amount referred to in subsection 14.2(b)(1) for any one (1) year renewal term at least sixty (60) days prior to the commencement of such term.",Notices,1,Terms,9,0.9965285476437344,False,CUAD_external,multinomial_nb,CUAD,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,cuad_340_0_6_0,Notice Period To Terminate Renewal,Notices,705,125
The Agreement will be automatically renewed for additional one (1) year terms (subject to applicable fee adjustments) unless thirty (30) days prior to the anniversary of the Effective Date Licensee gives written notice to XACCT of its intention not to renew.,Notices,1,Terms,9,0.9962958555325218,False,CUAD_external,multinomial_nb,CUAD,"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT",cuad_222_0_6_0,Notice Period To Terminate Renewal,Notices,258,41
The Initial Term shall automatically be extended for an additional period of half a year unless either party provides the other party with written notification of termination of the letter Agreement at least 60 days prior to end of such period.,Notices,1,Terms,9,0.9962906771143534,False,CUAD_external,multinomial_nb,CUAD,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,cuad_158_0_6_0,Notice Period To Terminate Renewal,Notices,244,41
"After the Initial Term, this Agreement will be automatically renewed for successive additional 3~year periods (""Extension Terms""), unless otherwise terminated by either party by giving notice to the other party not less than sixty (60) days prior to the end of a Term.",Notices,1,Terms,9,0.9962426196878555,False,CUAD_external,multinomial_nb,CUAD,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,cuad_112_0_6_0,Notice Period To Terminate Renewal,Notices,268,43
"Unless Customer notifies Metavante of its intent not to renew this Agreement in writing within a period of three (3) months following the Renewal Notice, this Agreement shall automatically renew at the end of the Initial Term on the same terms (including pricing terms) for one (1) twelve-month period.",Notices,1,Terms,9,0.9962154791629607,False,CUAD_external,multinomial_nb,CUAD,OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,cuad_348_0_6_0,Notice Period To Terminate Renewal,Notices,302,49
"The term of this Agreement is twelve (12) months from the date hereof, and will be automatically renewed for one (1) additional twelve month period unless either party shall notify the other in writing of its intention not to renew. Such notice must be given ninety (90) days prior to expiration of the original term.",Notices,1,Terms,9,0.9962117489683204,False,CUAD_external,multinomial_nb,CUAD,"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",cuad_19_0_6_0,Notice Period To Terminate Renewal,Notices,317,55
