text,true_label,true_label_id,predicted_label,predicted_label_id,confidence,is_correct,dataset_name,model_name,source_dataset,contract_id,span_id,label_original,label_mapped,text_length_chars,text_length_words
The initial term of this Agreement shall be for a period of five (5) years from the date first set forth above and shall thereafter automatically renew for additional two (2) year terms unless a party provides the other party with notice of non-renewal no less than 6 months prior to the expiration of the initial term or any renewal term unless earlier terminated as follows:,Terminations,10,Terms,9,1.5452839145523938,False,CUAD_external,linear_svm,CUAD,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT,cuad_85_0_15_1,Termination For Convenience,Terminations,376,66
"This Agreement shall have an initial term of one (1) year from the date first above written (the ""Initial Term""), and shall thereafter automatically renew for successive two (2) year periods (each a ""Renewal Term""), unless earlier terminated in accordance with the terms of this Agreement.",Notices,1,Terms,9,1.509179540218501,False,CUAD_external,linear_svm,CUAD,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT,cuad_198_0_6_0,Notice Period To Terminate Renewal,Notices,289,46
"This Agreement shall commence on the Effective Date and shall continue until the four-year anniversary of the Effective Date (such period, as it may be extended, either by the mutual written agreement of the parties or automatically, or earlier terminated being referred to as the ""Consultation Period""), unless sooner terminated in accordance with the provisions of Section 4, and shall automatically renew for successive one-year periods, unless the Company provides 90 days' notice of termination before any such successive period.",Notices,1,Terms,9,1.491101216119373,False,CUAD_external,linear_svm,CUAD,PANDIONTHERAPEUTICSHOLDCOLLC_05_22_2020-EX-10.17-CONSULTING AGREEMENT,cuad_377_0_6_0,Notice Period To Terminate Renewal,Notices,534,80
"The term of this Agreement shall be for one (1) year commencing on the Effective Date and automatically renewing annually thereafter, unless either party provides a thirty-day notice of written termination one to the other (""Term"").",Notices,1,Terms,9,1.478309450870738,False,CUAD_external,linear_svm,CUAD,EcoScienceSolutionsInc_20171117_8-K_EX-10.1_10956472_EX-10.1_Endorsement Agreement,cuad_156_0_6_0,Notice Period To Terminate Renewal,Notices,232,36
"This Agreement shall commence on the Effective Date and continue in full force and effect until the end of the fifteenth (15th) Contract Year, and shall continue in full force and effect thereafter until terminated by either Party by providing thirty (30) calendar days' prior written notice of termination to the other Party (such fifteen (15) Contract Year period, as may be further extended as provided herein is referred to as the ""Term"").",Notices,1,Terms,9,1.4400071239968972,False,CUAD_external,linear_svm,CUAD,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,cuad_98_0_6_0,Notice Period To Terminate Renewal,Notices,443,73
"This Agreement may be executed in one or more counterparts, all of which counterparts shall be considered one and the same agreement, and shall become effective when one or more counterparts have been signed by each Party and delivered to the other Party.",Terms,9,Counterparts,2,1.4290885041683856,False,CUAD_external,linear_svm,CUAD,CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_Intellectual Property Agreement,cuad_14_0_3_0,Effective Date,Terms,255,43
"This Agreement will commence on the Effective Date and continue for an Initial Term of five (5) years, and will automatically renew for additional periods of five (5) years unless one Party notifies the other of its intention not to renew, no less than 12 months prior to the expiration of the then-current term, unless terminated as permitted under this Agreement.",Notices,1,Terms,9,1.3664074945884574,False,CUAD_external,linear_svm,CUAD,"BELLRINGBRANDS,INC_02_07_2020-EX-10.18-MASTER SUPPLY AGREEMENT",cuad_107_0_6_0,Notice Period To Terminate Renewal,Notices,365,61
This Agreement shall become effective on the Effective Date and shall continue in effect until either Party informs the other Party with thirty (30) day prior written notice of termination of this Agreement.,Terminations,10,Terms,9,1.3500124870889194,False,CUAD_external,linear_svm,CUAD,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,cuad_419_0_15_0,Termination For Convenience,Terminations,207,33
"This Agreement shall continue in force for a term of twelve (12) months from the Effective Date, unless terminated earlier under the provisions of this Article 8 (the ""Term""); PROVIDED that TouchStar shall have the right to terminate this Agreement at any time after the Effective Date upon not less than fifteen (15) days' prior written notice to Reseller.",Terminations,10,Terms,9,1.312020999798278,False,CUAD_external,linear_svm,CUAD,WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT,cuad_57_0_15_0,Termination For Convenience,Terminations,357,59
"This contract shall remain in effect initially for the five (5) year term (""Initial Term"") from the date signed and shall be automatically extended for one (1) year periods after the Initial Term (""Renewal Term"") unless (i) either party provides written notice of its intention not to renew the Agreement within 180 days prior to any Renewal Term; or (ii) this Agreement is otherwise terminated pursuant to the terms of this Section 12.",Notices,1,Terms,9,1.255415989956377,False,CUAD_external,linear_svm,CUAD,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,cuad_311_0_6_0,Notice Period To Terminate Renewal,Notices,436,73
"This Agreement shall terminate (a) at the option of any party, upon 90 days' advance written notice to the other parties hereto; or (b) in the event of a material breach that has not been cured within ten days following a written notice of breach to the breaching party.",Terms,9,Terminations,10,1.2545211808350936,False,CUAD_external,linear_svm,CUAD,TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT,cuad_455_0_4_0,Expiration Date,Terms,270,49
"Unless this Agreement is terminated pursuant to Section 25, this Agreement will automatically renew for additional successive [***] terms (each a ""Renewal Term"" and together with the Initial Term, the ""Term"") unless and until either Party provides written notice of non-renewal to the other Party at least [***] prior to the end of the then-current Term.",Notices,1,Terms,9,1.2254518224280417,False,CUAD_external,linear_svm,CUAD,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",cuad_253_0_6_0,Notice Period To Terminate Renewal,Notices,354,56
"AIG shall have the absolute right to terminate this Agreement upon thirty (30) days' prior written notice to the Company, which notice shall state the effective date of termination (the ""Termination Date""); provided, however, that AIG agrees not to terminate this Agreement unless (a) AIG significantly modifies the",Notices,1,Terminations,10,1.2076065765027209,False,CUAD_external,linear_svm,CUAD,VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,cuad_74_0_6_0,Notice Period To Terminate Renewal,Notices,315,48
"Unless sooner terminated in accordance with the provisions hereof, the initial term of this Agreement (""Initial Term"") will be ten (10) years from the Effective Date, provided that at any time following the 7th anniversary of such date, either party may terminate such strategic alliance upon not less than 60 days' prior written notice to the other party.",Terminations,10,Terms,9,1.2011380425639926,False,CUAD_external,linear_svm,CUAD,REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,cuad_97_0_15_1,Termination For Convenience,Terminations,356,58
"This Agreement shall be automatically renewed for successive three (3) year terms thereafter (each a ""Renewal Term"" and together with the Initial Term, the ""Term"") until and unless (i) either Party provides the other Party written notice of non-renewal no later than ninety (90) days prior the end of the Initial Term or any Renewal Term or (ii) earlier terminated as provided in this ARTICLE 11.",Notices,1,Terms,9,1.1873890226399526,False,CUAD_external,linear_svm,CUAD,SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement,cuad_268_0_6_0,Notice Period To Terminate Renewal,Notices,396,66
"The terms of this Agreement shall be one year from the effective date and will be automatically renewed on each anniversary of the effective date, for a renewal term of one year unless either party provides written notification of its intention not to renew this Agreement at least one month prior to the expiration of the initial or any renewal terms.",Notices,1,Terms,9,1.1840865633987163,False,CUAD_external,linear_svm,CUAD,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",cuad_260_0_6_0,Notice Period To Terminate Renewal,Notices,352,61
"Following the Initial Term, the Agreement shall automatically be renewed for additional periods of **** (each, a ""Renewal Term,"" and, together with the Initial Term, the ""Term"")), unless a Party provides written notification of non-renewal to the other Party at least **** of the Initial Term or a Renewal Term.",Notices,1,Terms,9,1.1808326674851246,False,CUAD_external,linear_svm,CUAD,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,cuad_381_0_6_0,Notice Period To Terminate Renewal,Notices,311,50
"Upon expiration of the Initial Term, this Agreement shall automatically renew for consecutive one (1) year periods, unless terminated by Reseller within sixty (60) days prior to the expiration of the Initial Term or any renewal term, as the case may be (the Initial Term and each renewal term, collectively, the ""Term"").",Notices,1,Terms,9,1.1472541173773019,False,CUAD_external,linear_svm,CUAD,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,cuad_279_0_6_0,Notice Period To Terminate Renewal,Notices,320,52
"Unless otherwise terminated as provided herein, the initial term of this Agreement shall be three (3) years from the Effective Date and shall thereafter be automatically renewed for subsequent one (1) year periods unless either party notifies the other in writing of its election not to renew the Agreement at least one hundred twenty (120) days prior to the expiration of the then-current term.",Notices,1,Terms,9,1.130354192692585,False,CUAD_external,linear_svm,CUAD,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",cuad_369_0_6_0,Notice Period To Terminate Renewal,Notices,395,64
The initial term of this Agreement and any renewal term thereof shall be automatically extended at the end of the initial term and any renewal term thereof for an additional one (1) year period unless either Party notifies the other Party not less than six (6) months before the end of the then in effect term of its intent to terminate this Agreement,Notices,1,Terms,9,1.110645363624148,False,CUAD_external,linear_svm,CUAD,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,cuad_149_0_6_0,Notice Period To Terminate Renewal,Notices,351,63
"This Agreement shall automatically continue following the Initial Term, for an additional period of three (3) years, unless a party to this Agreement provides written notice of termination to the other parties at least sixty (60) days prior to the expiration of the Initial Term or this Agreement (""Extended Term"" and, with the Initial Term, ""Term"").",Notices,1,Terms,9,1.074879047932371,False,CUAD_external,linear_svm,CUAD,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,cuad_185_0_6_0,Notice Period To Terminate Renewal,Notices,350,56
The Term will be 3 years from Effective Date with an automatic 2 year term extensions unless otherwise advised by one of the Parties.,Notices,1,Terms,9,1.066281621062906,False,CUAD_external,linear_svm,CUAD,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",cuad_183_0_6_0,Notice Period To Terminate Renewal,Notices,133,24
"At any time that there is no uncompleted Statement of Work outstanding, either party may terminate this Agreement for any or no reason upon fifteen (15) days advance notice to the other.",Terms,9,Terminations,10,1.0618107543804736,False,CUAD_external,linear_svm,CUAD,MERITLIFEINSURANCECO_06_19_2020-EX-10.(XIV)-MASTER SERVICES AGREEMENT,cuad_506_0_4_1,Expiration Date,Terms,186,32
"Unless earlier terminated as provided herein, this Agreement continues in effect for an initial term of seven (7) years (""Initial Term"") and will automatically renew for one or more annual periods after the Initial Term (each a ""Renewal Term"") unless either party gives notice of non-renewal at least one hundred eighty (180) days prior to the beginning of any Renewal Term.",Notices,1,Terms,9,1.0458643878756488,False,CUAD_external,linear_svm,CUAD,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,cuad_38_0_6_0,Notice Period To Terminate Renewal,Notices,374,61
The term of this Agreement shall commence on the Effective Date and shall end on the 60th day following a written notice from one party to the other of its decision to terminate this Agreement at the end of such 60-day period or upon termination of the applicable Distribution Agreement with respect to a Fund.,Terminations,10,Terms,9,1.0378431169467741,False,CUAD_external,linear_svm,CUAD,CcRealEstateIncomeFundadv_20181205_POS 8C_EX-99.(H)(3)_11447739_EX-99.(H)(3)_Marketing Agreement,cuad_503_0_15_0,Termination For Convenience,Terminations,310,55
This Agreement shall automatically terminate in the event the Management Agreement is assigned or otherwise terminated.,Assignments,7,Terminations,10,1.034934803098361,False,CUAD_external,linear_svm,CUAD,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,cuad_457_0_18_0,Anti-Assignment,Assignments,119,16
"Each Insurance Subsidiary is in compliance with and conducts its businesses in conformity with all applicable insurance laws and regulations of its respective jurisdiction of incorporation and the insurance laws and regulations of other jurisdictions which are applicable to it, in each case with such exceptions as would not have, individually or in the aggregate, a Material Adverse Effect.",Insurances,11,Compliance With Laws,17,1.0330357523006857,False,CUAD_external,linear_svm,CUAD,"MetLife, Inc. - Remarketing Agreement",cuad_10_0_38_2,Insurance,Insurances,392,59
"Unless earlier terminated as provided in this Agreement, upon the expiration of the Support Period, this Agreement shall immediately and automatically terminate in its entirety and no Party shall have any further rights or obligations under this Agreement; provided, however, (i) that this Section 8 shall survive any such termination and (ii) no Party shall be released from any breach of this Agreement that occurred prior to the termination of this Agreement.",Terms,9,Terminations,10,1.0324067355872915,False,CUAD_external,linear_svm,CUAD,"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT",cuad_127_0_4_0,Expiration Date,Terms,462,72
"""Distribution Term"" means the period commencing on the first Regulatory Approval of the Product in the Territory and continuing until [***], or if this Agreement is terminated earlier pursuant to Article 12, the effective date of such termination.",Terminations,10,Terms,9,1.0320881291846606,False,CUAD_external,linear_svm,CUAD,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,cuad_216_0_15_1,Termination For Convenience,Terminations,247,38
"This Agreement will automatically renew for successive one year terms (each a ""Renewal Term"", and together with the Initial Term, the ""Term""), unless either Charterer or Owner elects not to renew this Agreement by providing the other party with written notice of such election 30 days prior to the expiration of the Initial Term or Renewal Term, as applicable, at which point this Agreement will automatically terminate.",Notices,1,Terms,9,1.0189521206886254,False,CUAD_external,linear_svm,CUAD,MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT,cuad_116_0_6_0,Notice Period To Terminate Renewal,Notices,420,67
"Thereafter, the Agreement shall be automatically renewed for additional two year periods (each a ""Renewal Term"", the Initial Term and all Renewal Terms, the ""Term"") unless either Party notifies the other Party of its intention not to renew in writing at least three calendar months before the expiration of the then current Term.",Notices,1,Terms,9,1.011541505032623,False,CUAD_external,linear_svm,CUAD,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,cuad_239_0_6_0,Notice Period To Terminate Renewal,Notices,329,53
"This Agreement is effective as of the Effective Date and will expire in accordance with Section 2.1, unless, upon the occurrence of any of the following events, this Agreement is earlier terminated in accordance with this Section 18.1: a) Customer delivers written notice of termination to Supplier at least [* * *] prior to the expiration date of the Initial Term, which termination shall be effective as of the expiration date of the Initial Term; b) either Party delivers written notice of termination to the other Party at least [* * *] prior to the expiration date of the Renewal Term, which termination shall be effective as of the expiration date of the Renewal Term;",Notices,1,Terms,9,0.9882524473699958,False,CUAD_external,linear_svm,CUAD,ParatekPharmaceuticalsInc_20170505_10-KA_EX-10.29_10323872_EX-10.29_Outsourcing Agreement,cuad_478_0_6_0,Notice Period To Terminate Renewal,Notices,674,115
"The Services Term of this Agreement shall be automatically renewed for successive two-year terms thereafter unless written notice is given by either party to the other, indicating that party's intention not to renew the Services Term of this Agreement, at least ninety (90) days prior to the end of the initial Services Term or any renewed Services Term.",Notices,1,Terms,9,0.936649599708584,False,CUAD_external,linear_svm,CUAD,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,cuad_360_0_6_0,Notice Period To Terminate Renewal,Notices,354,58
"Upon the occurrence of any of the following, WGT may terminate the Term by giving Distributor written notice of such termination for:",Assignments,7,Terminations,10,0.9336931436648854,False,CUAD_external,linear_svm,CUAD,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,cuad_379_0_18_1,Anti-Assignment,Assignments,133,22
"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement.",Notices,1,Terms,9,0.9327936517364421,False,CUAD_external,linear_svm,CUAD,PaperexchangeComInc_20000322_S-1A_EX-10.4_5202103_EX-10.4_Co-Branding Agreement,cuad_322_0_6_0,Notice Period To Terminate Renewal,Notices,333,60
"Following the Initial Term, this Agreement shall automatically renew for successive terms of six (6) months (each a ""Renewal Term"", and together with the Initial Term, the ""Term"") unless written notice is given by either Party no later than thirty (30) days in advance of the expiration of the Initial Term or the applicable Renewal Term.",Notices,1,Terms,9,0.927187154343369,False,CUAD_external,linear_svm,CUAD,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,cuad_410_0_6_0,Notice Period To Terminate Renewal,Notices,338,56
"This Agreement shall be in effect until March 18. 2021, unless sooner terminated by either party upon (30) days written notice, without cause.",Terminations,10,Terms,9,0.9232105740635428,False,CUAD_external,linear_svm,CUAD,PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement,cuad_101_0_15_0,Termination For Convenience,Terminations,142,23
"Thereafter, this Agreement shall renew automatically for one (1) additional three (3) year period (the ""Renewal Term"" and collectively, together with the Initial Term, the ""Term"") unless either party provides the other with written notice of non-renewal at least ninety (90) days before the expiration of the Initial Term].",Notices,1,Terms,9,0.9106560024481094,False,CUAD_external,linear_svm,CUAD,GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement,cuad_77_0_6_0,Notice Period To Terminate Renewal,Notices,323,49
ISO may terminate this Agreement prior to its expiration for cause upon prior written notice to SERVICERS as follows:,Assignments,7,Terminations,10,0.8872572633357241,False,CUAD_external,linear_svm,CUAD,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",cuad_323_0_18_2,Anti-Assignment,Assignments,117,19
SERVICERS may terminate this Agreement prior to its expiration for cause upon prior written notice to ISO as follows:,Assignments,7,Terminations,10,0.8872572633357241,False,CUAD_external,linear_svm,CUAD,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",cuad_323_0_18_4,Anti-Assignment,Assignments,117,19
"This JV Agreement shall become effective on the signing date and shall have a duration of * years, extendable for a further * years, unless notice of non- renewal is sent one year before the natural expiry date.",Notices,1,Terms,9,0.87448267643055,False,CUAD_external,linear_svm,CUAD,"KIROMICBIOPHARMA,INC_04_08_2020-EX-10.28-JOINT VENTURE AGREEMENT",cuad_487_0_6_0,Notice Period To Terminate Renewal,Notices,211,38
The term of this Agreement shall be two (2) years from the Effective Date with automatic annual renewals thereafter provided either party does not provide sixty (60) days notice of termination prior to the renewal date or the Agreement is not otherwise terminated as set forth in Section 8.,Notices,1,Terms,9,0.8700958371364995,False,CUAD_external,linear_svm,CUAD,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",cuad_262_0_6_0,Notice Period To Terminate Renewal,Notices,290,49
"Subject to the other provisions contained herein, this AGREEMENT shall be for a term of thirty (30) years from the Effective Date, which shall automatically renew from year-to-year thereafter unless terminated by a Party upon sixty (60) days' written notice after the end of the term.",Notices,1,Terms,9,0.8615153842012584,False,CUAD_external,linear_svm,CUAD,STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT,cuad_123_0_6_0,Notice Period To Terminate Renewal,Notices,284,46
"This Agreement is effective on the Effective Date and shah continue in effect until the earlier of (a) the fifth (5t h) anniversary of the Effective Date, and (b) termination by either Party for any reason upon thirty (30) days' written notice to the other Party; provided, however, that no Party shall be able to terminate this Agreement so long as such Party is a Defaulting Party under this Agreement.",Terminations,10,Terms,9,0.8605210906830867,False,CUAD_external,linear_svm,CUAD,LIGHTBRIDGECORP_11_23_2015-EX-10.26-STRATEGIC ALLIANCE AGREEMENT,cuad_196_0_15_0,Termination For Convenience,Terminations,404,70
"This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term on a year to year basis (each, a ""Renewal Term""), unless either Party notifies the other at least 30 days prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement (a ""Termination Notice"").",Notices,1,Terms,9,0.8516235597460917,False,CUAD_external,linear_svm,CUAD,NeoformaInc_19991202_S-1A_EX-10.26_5224521_EX-10.26_Co-Branding Agreement,cuad_211_0_6_0,Notice Period To Terminate Renewal,Notices,358,63
Either party may terminate this agreement after 3 years following the effective date.,Terms,9,Terminations,10,0.8482306404258215,False,CUAD_external,linear_svm,CUAD,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",cuad_244_0_4_0,Expiration Date,Terms,85,13
This Agreement shall become effective on the date hereof and shall terminate upon the termination of the Offering.,Terms,9,Terminations,10,0.8445734052323652,False,CUAD_external,linear_svm,CUAD,BANUESTRAFINANCIALCORP_09_08_2006-EX-10.16-AGENCY AGREEMENT,cuad_435_0_4_0,Expiration Date,Terms,114,18
"Upon the expiration of the Term, the Term shall automatically extend for successive 12-month periods until one Party terminates the Agreement by providing at least 180 days prior written notice to the other Party prior to the expiration of the then-current term or unless sooner terminated in accordance with the terms of this Agreement.",Notices,1,Terms,9,0.8405475588387299,False,CUAD_external,linear_svm,CUAD,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,cuad_444_0_6_1,Notice Period To Terminate Renewal,Notices,337,54
Contract is renewable for 1 year extension by amendment to this agreement.,Terms,9,Amendments,5,0.8357502962615331,False,CUAD_external,linear_svm,CUAD,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,cuad_273_0_5_0,Renewal Term,Terms,74,12
"This Agreement shall terminate upon the earliest to occur of: (i) the date on which the aggregate Required Capital Contributions paid by the Investor, and received by the Borrowers, in accordance with the terms of this Agreement equal $5,000,000; (ii) the Release Date (as defined in Section 19) or (iii) payment in full, in cash, of all Obligations and the termination of the Financing Agreement; provided, however, that this Agreement shall continue to be effective, or be reinstated, as the case may be, if at any time the aggregate Required Capital Contributions paid by the Investor, and received by the Borrowers, in accordance with the terms of this Agreement is less than $5,000,000 and any payment, or any part thereof, on account of any of the Obligations is invalidated, declared to be fraudulent or preferential, set aside, rescinded or must otherwise be restored or returned by the Agent or the Lenders upon the insolvency, bankruptcy, liquidation, dissolution or reorganization of any Borrower or upon or as a result of the appointment of a receiver, intervenor or conservator of, or trustee or similar officer for any Borrower, or any substantial part of its property, or otherwise, all as though such payment had not been made.",Terms,9,Terminations,10,0.8290213223394767,False,CUAD_external,linear_svm,CUAD,SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT,cuad_482_0_4_0,Expiration Date,Terms,1243,204
"Unless either party gives the other at least ninety days' prior written notice that it has elected not to extend the term of this Agreement beyond December 31, 1998, the term of this Agreement will be automatically extended until December 31, 1999.",Notices,1,Terms,9,0.8285190087720977,False,CUAD_external,linear_svm,CUAD,SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,cuad_391_0_6_1,Notice Period To Terminate Renewal,Notices,248,42
